profile_id,composite_score,risk_level,ring_score,cluster_score,burst_score,stake_score,reciprocity_score
14497,15.0,low,0.0,0.0,0.0,100.0,0.0
9459,15.0,low,0.0,0.0,0.0,100.0,0.0
12686,15.0,low,0.0,0.0,0.0,100.0,0.0
9049,15.0,low,0.0,0.0,0.0,100.0,0.0
9826,15.0,low,0.0,0.0,0.0,100.0,0.0
7747,15.0,low,0.0,0.0,0.0,100.0,0.0
10121,15.0,low,0.0,0.0,0.0,100.0,0.0
13313,15.0,low,0.0,0.0,0.0,100.0,0.0
8774,15.0,low,0.0,0.0,0.0,100.0,0.0
12137,15.0,low,0.0,0.0,0.0,100.0,0.0
8868,15.0,low,0.0,0.0,0.0,100.0,0.0
13532,15.0,low,0.0,0.0,0.0,100.0,0.0
14033,15.0,low,0.0,0.0,0.0,100.0,0.0
9727,15.0,low,0.0,0.0,0.0,100.0,0.0
9053,15.0,low,0.0,0.0,0.0,100.0,0.0
8880,15.0,low,0.0,0.0,0.0,100.0,0.0
9075,15.0,low,0.0,0.0,0.0,100.0,0.0
9789,15.0,low,0.0,0.0,0.0,100.0,0.0
12630,15.0,low,0.0,0.0,0.0,100.0,0.0
12924,15.0,low,0.0,0.0,0.0,100.0,0.0
5054,15.0,low,0.0,0.0,0.0,100.0,0.0
8461,15.0,low,0.0,0.0,0.0,100.0,0.0
11182,15.0,low,0.0,0.0,0.0,100.0,0.0
12347,15.0,low,0.0,0.0,0.0,100.0,0.0
12146,15.0,low,0.0,0.0,0.0,100.0,0.0
12963,15.0,low,0.0,0.0,0.0,100.0,0.0
13733,15.0,low,0.0,0.0,0.0,100.0,0.0
9189,15.0,low,0.0,0.0,0.0,100.0,0.0
8689,15.0,low,0.0,0.0,0.0,100.0,0.0
12071,15.0,low,0.0,0.0,0.0,100.0,0.0
11043,15.0,low,0.0,0.0,0.0,100.0,0.0
12673,15.0,low,0.0,0.0,0.0,100.0,0.0
9632,15.0,low,0.0,0.0,0.0,100.0,0.0
8364,15.0,low,0.0,0.0,0.0,100.0,0.0
8563,15.0,low,0.0,0.0,0.0,100.0,0.0
12714,15.0,low,0.0,0.0,0.0,100.0,0.0
9223,15.0,low,0.0,0.0,0.0,100.0,0.0
8282,15.0,low,0.0,0.0,0.0,100.0,0.0
12648,15.0,low,0.0,0.0,0.0,100.0,0.0
9712,15.0,low,0.0,0.0,0.0,100.0,0.0
12634,15.0,low,0.0,0.0,0.0,100.0,0.0
12314,15.0,low,0.0,0.0,0.0,100.0,0.0
9062,15.0,low,0.0,0.0,0.0,100.0,0.0
12571,15.0,low,0.0,0.0,0.0,100.0,0.0
8778,15.0,low,0.0,0.0,0.0,100.0,0.0
10022,15.0,low,0.0,0.0,0.0,100.0,0.0
10815,15.0,low,0.0,0.0,0.0,100.0,0.0
7949,15.0,low,0.0,0.0,0.0,100.0,0.0
8990,15.0,low,0.0,0.0,0.0,100.0,0.0
6756,15.0,low,0.0,0.0,0.0,100.0,0.0
9466,15.0,low,0.0,0.0,0.0,100.0,0.0
12621,15.0,low,0.0,0.0,0.0,100.0,0.0
13301,15.0,low,0.0,0.0,0.0,100.0,0.0
9962,15.0,low,0.0,0.0,0.0,100.0,0.0
9182,15.0,low,0.0,0.0,0.0,100.0,0.0
9332,15.0,low,0.0,0.0,0.0,100.0,0.0
10153,15.0,low,0.0,0.0,0.0,100.0,0.0
12321,15.0,low,0.0,0.0,0.0,100.0,0.0
10806,15.0,low,0.0,0.0,0.0,100.0,0.0
10837,15.0,low,0.0,0.0,0.0,100.0,0.0
9643,15.0,low,0.0,0.0,0.0,100.0,0.0
9032,15.0,low,0.0,0.0,0.0,100.0,0.0
12612,15.0,low,0.0,0.0,0.0,100.0,0.0
8181,15.0,low,0.0,0.0,0.0,100.0,0.0
9165,15.0,low,0.0,0.0,0.0,100.0,0.0
10838,15.0,low,0.0,0.0,0.0,100.0,0.0
10930,15.0,low,0.0,0.0,0.0,100.0,0.0
8651,15.0,low,0.0,0.0,0.0,100.0,0.0
11525,15.0,low,0.0,0.0,0.0,100.0,0.0
12398,15.0,low,0.0,0.0,0.0,100.0,0.0
9791,15.0,low,0.0,0.0,0.0,100.0,0.0
9359,15.0,low,0.0,0.0,0.0,100.0,0.0
11590,15.0,low,0.0,0.0,0.0,100.0,0.0
11074,15.0,low,0.0,0.0,0.0,100.0,0.0
13261,15.0,low,0.0,0.0,0.0,100.0,0.0
9378,15.0,low,0.0,0.0,0.0,100.0,0.0
11253,15.0,low,0.0,0.0,0.0,100.0,0.0
12941,15.0,low,0.0,0.0,0.0,100.0,0.0
9365,15.0,low,0.0,0.0,0.0,100.0,0.0
9480,15.0,low,0.0,0.0,0.0,100.0,0.0
9205,15.0,low,0.0,0.0,0.0,100.0,0.0
9969,15.0,low,0.0,0.0,0.0,100.0,0.0
12959,15.0,low,0.0,0.0,0.0,100.0,0.0
9191,15.0,low,0.0,0.0,0.0,100.0,0.0
12199,15.0,low,0.0,0.0,0.0,100.0,0.0
12233,15.0,low,0.0,0.0,0.0,100.0,0.0
8390,15.0,low,0.0,0.0,0.0,100.0,0.0
8191,15.0,low,0.0,0.0,0.0,100.0,0.0
9618,15.0,low,0.0,0.0,0.0,100.0,0.0
11297,15.0,low,0.0,0.0,0.0,100.0,0.0
13319,15.0,low,0.0,0.0,0.0,100.0,0.0
12418,15.0,low,0.0,0.0,0.0,100.0,0.0
10644,15.0,low,0.0,0.0,0.0,100.0,0.0
9071,15.0,low,0.0,0.0,0.0,100.0,0.0
10961,15.0,low,0.0,0.0,0.0,100.0,0.0
12144,15.0,low,0.0,0.0,0.0,100.0,0.0
10328,15.0,low,0.0,0.0,0.0,100.0,0.0
8986,15.0,low,0.0,0.0,0.0,100.0,0.0
9761,15.0,low,0.0,0.0,0.0,100.0,0.0
8329,15.0,low,0.0,0.0,0.0,100.0,0.0
9262,15.0,low,0.0,0.0,0.0,100.0,0.0
9546,15.0,low,0.0,0.0,0.0,100.0,0.0
12474,15.0,low,0.0,0.0,0.0,100.0,0.0
10831,15.0,low,0.0,0.0,0.0,100.0,0.0
9269,15.0,low,0.0,0.0,0.0,100.0,0.0
9417,15.0,low,0.0,0.0,0.0,100.0,0.0
11988,15.0,low,0.0,0.0,0.0,100.0,0.0
10340,15.0,low,0.0,0.0,0.0,100.0,0.0
10040,15.0,low,0.0,0.0,0.0,100.0,0.0
8330,15.0,low,0.0,0.0,0.0,100.0,0.0
8252,15.0,low,0.0,0.0,0.0,100.0,0.0
10924,15.0,low,0.0,0.0,0.0,100.0,0.0
9885,15.0,low,0.0,0.0,0.0,100.0,0.0
9637,15.0,low,0.0,0.0,0.0,100.0,0.0
6507,15.0,low,0.0,0.0,0.0,100.0,0.0
10890,15.0,low,0.0,0.0,0.0,100.0,0.0
9290,15.0,low,0.0,0.0,0.0,100.0,0.0
8288,15.0,low,0.0,0.0,0.0,100.0,0.0
9273,15.0,low,0.0,0.0,0.0,100.0,0.0
9393,15.0,low,0.0,0.0,0.0,100.0,0.0
10558,15.0,low,0.0,0.0,0.0,100.0,0.0
8867,15.0,low,0.0,0.0,0.0,100.0,0.0
10886,15.0,low,0.0,0.0,0.0,100.0,0.0
9194,15.0,low,0.0,0.0,0.0,100.0,0.0
8270,15.0,low,0.0,0.0,0.0,100.0,0.0
9819,15.0,low,0.0,0.0,0.0,100.0,0.0
9477,15.0,low,0.0,0.0,0.0,100.0,0.0
10399,15.0,low,0.0,0.0,0.0,100.0,0.0
9808,15.0,low,0.0,0.0,0.0,100.0,0.0
8773,15.0,low,0.0,0.0,0.0,100.0,0.0
8912,15.0,low,0.0,0.0,0.0,100.0,0.0
9445,15.0,low,0.0,0.0,0.0,100.0,0.0
8261,15.0,low,0.0,0.0,0.0,100.0,0.0
9405,15.0,low,0.0,0.0,0.0,100.0,0.0
8194,15.0,low,0.0,0.0,0.0,100.0,0.0
8480,15.0,low,0.0,0.0,0.0,100.0,0.0
8601,15.0,low,0.0,0.0,0.0,100.0,0.0
8749,15.0,low,0.0,0.0,0.0,100.0,0.0
8345,15.0,low,0.0,0.0,0.0,100.0,0.0
8171,15.0,low,0.0,0.0,0.0,100.0,0.0
7853,15.0,low,0.0,0.0,0.0,100.0,0.0
8093,15.0,low,0.0,0.0,0.0,100.0,0.0
4203,15.0,low,0.0,0.0,0.0,100.0,0.0
4783,15.0,low,0.0,0.0,0.0,100.0,0.0
7482,15.0,low,0.0,0.0,0.0,100.0,0.0
6474,15.0,low,0.0,0.0,0.0,100.0,0.0
6465,15.0,low,0.0,0.0,0.0,100.0,0.0
4023,15.0,low,0.0,0.0,0.0,100.0,0.0
4146,15.0,low,0.0,0.0,0.0,100.0,0.0
3566,15.0,low,0.0,0.0,0.0,100.0,0.0
5365,15.0,low,0.0,0.0,0.0,100.0,0.0
3618,15.0,low,0.0,0.0,0.0,100.0,0.0
3196,15.0,low,0.0,0.0,0.0,100.0,0.0
2780,15.0,low,0.0,0.0,0.0,100.0,0.0
5232,15.0,low,0.0,0.0,0.0,100.0,0.0
2738,15.0,low,0.0,0.0,0.0,100.0,0.0
4292,15.0,low,0.0,0.0,0.0,100.0,0.0
3011,15.0,low,20.0,0.0,0.0,60.0,0.0
3841,15.0,low,0.0,0.0,0.0,100.0,0.0
4220,15.0,low,50.0,0.0,0.0,0.0,0.0
2907,15.0,low,0.0,0.0,0.0,100.0,0.0
1322,15.0,low,0.0,0.0,0.0,100.0,0.0
2453,15.0,low,0.0,0.0,0.0,100.0,0.0
1319,15.0,low,0.0,0.0,0.0,100.0,0.0
847,15.0,low,0.0,0.0,0.0,100.0,0.0
19456,14.99,low,0.0,59.95,0.0,0.0,0.0
42252,14.99,low,0.0,59.95,0.0,0.0,0.0
44730,14.99,low,0.0,59.95,0.0,0.0,0.0
18845,14.99,low,0.0,59.95,0.0,0.0,0.0
19050,14.99,low,0.0,59.95,0.0,0.0,0.0
38950,14.99,low,0.0,59.95,0.0,0.0,0.0
41778,14.99,low,0.0,59.95,0.0,0.0,0.0
16967,14.99,low,0.0,59.95,0.0,0.0,0.0
41773,14.99,low,0.0,59.95,0.0,0.0,0.0
21717,14.99,low,0.0,59.95,0.0,0.0,0.0
9287,14.99,low,0.0,59.95,0.0,0.0,0.0
37188,14.99,low,0.0,59.95,0.0,0.0,0.0
14105,14.99,low,0.0,59.95,0.0,0.0,0.0
26282,14.99,low,0.0,59.95,0.0,0.0,0.0
12083,14.99,low,0.0,59.95,0.0,0.0,0.0
15739,14.99,low,0.0,59.95,0.0,0.0,0.0
16188,14.99,low,0.0,59.95,0.0,0.0,0.0
22137,14.99,low,0.0,59.95,0.0,0.0,0.0
3929,14.73,low,41.6,0.0,0.0,15.0,0.0
20356,14.73,low,41.6,0.0,0.0,15.0,0.0
8016,14.58,low,33.6,0.0,0.0,30.0,0.0
16987,14.4,low,48.0,0.0,0.0,0.0,0.0
2186,14.4,low,48.0,0.0,0.0,0.0,0.0
3208,14.25,low,40.0,0.0,0.0,15.0,0.0
3271,14.25,low,40.0,0.0,0.0,15.0,0.0
1623,14.25,low,40.0,0.0,0.0,15.0,0.0
3378,14.13,low,0.0,38.53,0.0,30.0,0.0
3474,14.13,low,0.0,38.53,0.0,30.0,0.0
4705,14.13,low,0.0,38.53,0.0,30.0,0.0
5342,14.13,low,0.0,38.53,0.0,30.0,0.0
19488,14.13,low,0.0,38.53,0.0,30.0,0.0
4370,14.13,low,0.0,38.53,0.0,30.0,0.0
11983,14.1,low,32.0,0.0,0.0,30.0,0.0
42464,14.06,low,0.0,56.25,0.0,0.0,0.0
45684,14.06,low,0.0,56.25,0.0,0.0,0.0
33305,14.06,low,0.0,56.25,0.0,0.0,0.0
6636,14.06,low,0.0,56.25,0.0,0.0,0.0
44668,14.06,low,0.0,56.25,0.0,0.0,0.0
11794,14.06,low,0.0,56.25,0.0,0.0,0.0
28547,14.06,low,0.0,56.25,0.0,0.0,0.0
6193,14.06,low,0.0,56.25,0.0,0.0,0.0
40794,14.06,low,0.0,56.25,0.0,0.0,0.0
7891,14.06,low,0.0,56.25,0.0,0.0,0.0
40498,14.06,low,0.0,56.25,0.0,0.0,0.0
22089,14.06,low,0.0,56.25,0.0,0.0,0.0
26792,14.06,low,0.0,56.25,0.0,0.0,0.0
38781,14.06,low,0.0,56.25,0.0,0.0,0.0
19177,14.06,low,0.0,56.25,0.0,0.0,0.0
43759,14.06,low,0.0,56.25,0.0,0.0,0.0
41547,14.06,low,0.0,56.25,0.0,0.0,0.0
9382,14.04,low,46.8,0.0,0.0,0.0,0.0
29750,14.02,low,16.0,36.86,0.0,0.0,0.0
38153,14.02,low,16.0,36.86,0.0,0.0,0.0
22299,14.02,low,16.0,36.86,0.0,0.0,0.0
40194,14.02,low,16.0,36.86,0.0,0.0,0.0
3479,13.74,low,20.8,0.0,0.0,50.0,0.0
22813,13.72,low,0.0,36.86,0.0,30.0,0.0
13741,13.72,low,0.0,36.86,0.0,30.0,0.0
41161,13.72,low,0.0,36.86,0.0,30.0,0.0
21424,13.72,low,0.0,36.86,0.0,30.0,0.0
20893,13.72,low,0.0,36.86,0.0,30.0,0.0
31034,13.72,low,0.0,36.86,0.0,30.0,0.0
36034,13.72,low,0.0,36.86,0.0,30.0,0.0
26926,13.72,low,0.0,36.86,0.0,30.0,0.0
3743,13.72,low,0.0,36.86,0.0,30.0,0.0
38799,13.72,low,0.0,36.86,0.0,30.0,0.0
25872,13.72,low,0.0,36.86,0.0,30.0,0.0
30615,13.72,low,0.0,36.86,0.0,30.0,0.0
27869,13.72,low,0.0,36.86,0.0,30.0,0.0
25785,13.72,low,0.0,36.86,0.0,30.0,0.0
22592,13.72,low,0.0,36.86,0.0,30.0,0.0
21482,13.72,low,0.0,36.86,0.0,30.0,0.0
23550,13.72,low,0.0,36.86,0.0,30.0,0.0
278,13.72,low,0.0,36.86,0.0,30.0,0.0
26508,13.72,low,0.0,36.86,0.0,30.0,0.0
11891,13.72,low,0.0,36.86,0.0,30.0,0.0
29298,13.72,low,0.0,36.86,0.0,30.0,0.0
6282,13.72,low,0.0,36.86,0.0,30.0,0.0
24600,13.72,low,0.0,36.86,0.0,30.0,0.0
26147,13.72,low,0.0,36.86,0.0,30.0,0.0
35019,13.72,low,0.0,36.86,0.0,30.0,0.0
31032,13.72,low,0.0,36.86,0.0,30.0,0.0
30508,13.72,low,0.0,36.86,0.0,30.0,0.0
30907,13.72,low,0.0,36.86,0.0,30.0,0.0
17503,13.72,low,0.0,36.86,0.0,30.0,0.0
23408,13.72,low,0.0,36.86,0.0,30.0,0.0
28922,13.72,low,0.0,36.86,0.0,30.0,0.0
26804,13.72,low,0.0,36.86,0.0,30.0,0.0
9602,13.72,low,0.0,36.86,0.0,30.0,0.0
26789,13.72,low,0.0,36.86,0.0,30.0,0.0
30805,13.72,low,0.0,36.86,0.0,30.0,0.0
24302,13.72,low,0.0,36.86,0.0,30.0,0.0
22622,13.72,low,0.0,36.86,0.0,30.0,0.0
17224,13.72,low,0.0,36.86,0.0,30.0,0.0
25885,13.72,low,0.0,36.86,0.0,30.0,0.0
27065,13.72,low,0.0,36.86,0.0,30.0,0.0
28354,13.72,low,0.0,36.86,0.0,30.0,0.0
28732,13.72,low,0.0,36.86,0.0,30.0,0.0
25884,13.72,low,0.0,36.86,0.0,30.0,0.0
23474,13.72,low,0.0,36.86,0.0,30.0,0.0
12600,13.72,low,0.0,36.86,0.0,30.0,0.0
4563,13.72,low,0.0,36.86,0.0,30.0,0.0
23223,13.72,low,0.0,36.86,0.0,30.0,0.0
20801,13.72,low,0.0,36.86,0.0,30.0,0.0
13279,13.72,low,0.0,36.86,0.0,30.0,0.0
4182,13.5,low,30.0,0.0,0.0,30.0,0.0
2563,13.5,low,30.0,0.0,0.0,30.0,0.0
3431,13.29,low,36.8,0.0,0.0,15.0,0.0
2715,13.22,low,0.0,36.86,0.0,0.0,40.0
32574,13.22,low,0.0,36.86,0.0,0.0,40.0
13063,13.05,low,36.0,0.0,0.0,15.0,0.0
777,13.0,low,0.0,0.0,0.0,60.0,40.0
938,13.0,low,0.0,0.0,0.0,60.0,40.0
7550,13.0,low,0.0,0.0,0.0,60.0,40.0
3497,13.0,low,0.0,0.0,0.0,60.0,40.0
24328,13.0,low,0.0,0.0,0.0,60.0,40.0
17780,13.0,low,0.0,0.0,0.0,60.0,40.0
977,13.0,low,0.0,0.0,0.0,60.0,40.0
2813,13.0,low,0.0,0.0,0.0,60.0,40.0
16975,13.0,low,0.0,0.0,0.0,60.0,40.0
13090,13.0,low,0.0,0.0,0.0,60.0,40.0
2910,13.0,low,0.0,0.0,0.0,60.0,40.0
2727,13.0,low,0.0,0.0,0.0,60.0,40.0
15005,13.0,low,0.0,0.0,0.0,60.0,40.0
5652,13.0,low,0.0,0.0,0.0,60.0,40.0
9948,13.0,low,0.0,0.0,0.0,60.0,40.0
7770,13.0,low,0.0,0.0,0.0,60.0,40.0
3066,13.0,low,0.0,0.0,0.0,60.0,40.0
2027,13.0,low,0.0,0.0,0.0,60.0,40.0
1731,13.0,low,0.0,0.0,0.0,60.0,40.0
955,13.0,low,0.0,0.0,0.0,60.0,40.0
6543,12.96,low,43.2,0.0,0.0,0.0,0.0
23591,12.89,low,0.0,42.55,0.0,15.0,0.0
22022,12.89,low,0.0,42.55,0.0,15.0,0.0
29036,12.89,low,0.0,42.55,0.0,15.0,0.0
1550,12.75,low,0.0,0.0,0.0,45.0,60.0
4518,12.6,low,42.0,0.0,0.0,0.0,0.0
3147,12.48,low,41.6,0.0,0.0,0.0,0.0
6657,12.3,low,26.0,0.0,0.0,30.0,0.0
41819,12.24,low,40.8,0.0,0.0,0.0,0.0
24044,12.0,low,0.0,0.0,0.0,80.0,0.0
19023,12.0,low,0.0,0.0,0.0,80.0,0.0
4282,12.0,low,0.0,0.0,0.0,80.0,0.0
29179,12.0,low,0.0,0.0,0.0,80.0,0.0
27595,12.0,low,0.0,0.0,0.0,80.0,0.0
22630,12.0,low,0.0,0.0,0.0,80.0,0.0
12926,12.0,low,0.0,0.0,0.0,80.0,0.0
24197,12.0,low,0.0,0.0,0.0,80.0,0.0
13254,12.0,low,0.0,0.0,0.0,80.0,0.0
12925,12.0,low,0.0,0.0,0.0,80.0,0.0
12592,12.0,low,0.0,0.0,0.0,80.0,0.0
751,12.0,low,40.0,0.0,0.0,0.0,0.0
10507,12.0,low,0.0,0.0,0.0,80.0,0.0
6468,12.0,low,0.0,0.0,0.0,80.0,0.0
8770,12.0,low,0.0,0.0,0.0,80.0,0.0
9054,12.0,low,0.0,0.0,0.0,80.0,0.0
8496,12.0,low,0.0,0.0,0.0,80.0,0.0
8717,12.0,low,0.0,0.0,0.0,80.0,0.0
9807,12.0,low,0.0,0.0,0.0,80.0,0.0
8502,12.0,low,0.0,0.0,0.0,80.0,0.0
8315,12.0,low,0.0,0.0,0.0,80.0,0.0
2758,12.0,low,0.0,0.0,0.0,80.0,0.0
1405,12.0,low,40.0,0.0,0.0,0.0,0.0
4385,11.88,low,0.0,38.53,0.0,15.0,0.0
3756,11.88,low,0.0,38.53,0.0,15.0,0.0
6113,11.88,low,0.0,38.53,0.0,15.0,0.0
19588,11.88,low,0.0,38.53,0.0,15.0,0.0
4040,11.88,low,0.0,38.53,0.0,15.0,0.0
25428,11.88,low,0.0,38.53,0.0,15.0,0.0
29936,11.88,low,0.0,38.53,0.0,15.0,0.0
19870,11.88,low,0.0,38.53,0.0,15.0,0.0
19083,11.88,low,0.0,38.53,0.0,15.0,0.0
20997,11.88,low,0.0,38.53,0.0,15.0,0.0
7117,11.88,low,0.0,38.53,0.0,15.0,0.0
3366,11.88,low,0.0,38.53,0.0,15.0,0.0
11664,11.88,low,0.0,38.53,0.0,15.0,0.0
3654,11.7,low,39.0,0.0,0.0,0.0,0.0
2292,11.7,low,39.0,0.0,0.0,0.0,0.0
33440,11.47,low,0.0,36.86,0.0,15.0,0.0
21190,11.47,low,0.0,36.86,0.0,15.0,0.0
16401,11.47,low,0.0,36.86,0.0,15.0,0.0
16677,11.47,low,0.0,36.86,0.0,15.0,0.0
29898,11.47,low,0.0,36.86,0.0,15.0,0.0
4624,11.47,low,0.0,36.86,0.0,15.0,0.0
32240,11.47,low,0.0,36.86,0.0,15.0,0.0
1962,11.47,low,0.0,36.86,0.0,15.0,0.0
21599,11.47,low,0.0,36.86,0.0,15.0,0.0
28486,11.47,low,0.0,36.86,0.0,15.0,0.0
27214,11.47,low,0.0,36.86,0.0,15.0,0.0
34451,11.47,low,0.0,36.86,0.0,15.0,0.0
21584,11.47,low,0.0,36.86,0.0,15.0,0.0
23287,11.47,low,0.0,36.86,0.0,15.0,0.0
33249,11.47,low,0.0,36.86,0.0,15.0,0.0
27693,11.47,low,0.0,36.86,0.0,15.0,0.0
22579,11.47,low,0.0,36.86,0.0,15.0,0.0
26331,11.47,low,0.0,36.86,0.0,15.0,0.0
30521,11.47,low,0.0,36.86,0.0,15.0,0.0
30542,11.47,low,0.0,36.86,0.0,15.0,0.0
25162,11.47,low,0.0,36.86,0.0,15.0,0.0
28228,11.47,low,0.0,36.86,0.0,15.0,0.0
27577,11.47,low,0.0,36.86,0.0,15.0,0.0
21488,11.47,low,0.0,36.86,0.0,15.0,0.0
4669,11.47,low,0.0,36.86,0.0,15.0,0.0
31943,11.47,low,0.0,36.86,0.0,15.0,0.0
27755,11.47,low,0.0,36.86,0.0,15.0,0.0
4607,11.47,low,0.0,36.86,0.0,15.0,0.0
20904,11.47,low,0.0,36.86,0.0,15.0,0.0
26447,11.47,low,0.0,36.86,0.0,15.0,0.0
21953,11.47,low,0.0,36.86,0.0,15.0,0.0
24080,11.47,low,0.0,36.86,0.0,15.0,0.0
28100,11.47,low,0.0,36.86,0.0,15.0,0.0
23578,11.47,low,0.0,36.86,0.0,15.0,0.0
28682,11.47,low,0.0,36.86,0.0,15.0,0.0
31216,11.47,low,0.0,36.86,0.0,15.0,0.0
2604,11.47,low,0.0,36.86,0.0,15.0,0.0
25927,11.47,low,0.0,36.86,0.0,15.0,0.0
25886,11.47,low,0.0,36.86,0.0,15.0,0.0
13119,11.47,low,0.0,36.86,0.0,15.0,0.0
25646,11.47,low,0.0,36.86,0.0,15.0,0.0
25459,11.47,low,0.0,36.86,0.0,15.0,0.0
19575,11.47,low,0.0,36.86,0.0,15.0,0.0
22611,11.47,low,0.0,36.86,0.0,15.0,0.0
27559,11.47,low,0.0,36.86,0.0,15.0,0.0
20422,11.47,low,0.0,36.86,0.0,15.0,0.0
18921,11.47,low,0.0,36.86,0.0,15.0,0.0
23144,11.47,low,0.0,36.86,0.0,15.0,0.0
11033,11.47,low,0.0,36.86,0.0,15.0,0.0
23178,11.47,low,0.0,36.86,0.0,15.0,0.0
12216,11.47,low,0.0,36.86,0.0,15.0,0.0
3444,11.2,low,24.0,0.0,0.0,0.0,40.0
4381,11.04,low,36.8,0.0,0.0,0.0,0.0
41500,11.04,low,36.8,0.0,0.0,0.0,0.0
15274,11.04,low,36.8,0.0,0.0,0.0,0.0
6344,11.04,low,36.8,0.0,0.0,0.0,0.0
2184,11.04,low,36.8,0.0,0.0,0.0,0.0
4627,11.04,low,36.8,0.0,0.0,0.0,0.0
15966,10.75,low,0.0,0.0,0.0,45.0,40.0
2769,10.75,low,0.0,0.0,0.0,45.0,40.0
940,10.75,low,0.0,0.0,0.0,45.0,40.0
3113,10.75,low,0.0,0.0,0.0,45.0,40.0
16309,10.75,low,0.0,0.0,0.0,45.0,40.0
26856,10.74,low,20.8,0.0,0.0,30.0,0.0
1728,10.74,low,20.8,0.0,0.0,30.0,0.0
3518,10.74,low,20.8,0.0,0.0,30.0,0.0
12725,10.74,low,20.8,0.0,0.0,30.0,0.0
7433,10.74,low,20.8,0.0,0.0,30.0,0.0
9520,10.64,low,0.0,42.55,0.0,0.0,0.0
18651,10.64,low,0.0,42.55,0.0,0.0,0.0
45150,10.64,low,0.0,42.55,0.0,0.0,0.0
16576,10.64,low,0.0,42.55,0.0,0.0,0.0
13680,10.64,low,0.0,42.55,0.0,0.0,0.0
45174,10.64,low,0.0,42.55,0.0,0.0,0.0
35033,10.64,low,0.0,42.55,0.0,0.0,0.0
23418,10.64,low,0.0,42.55,0.0,0.0,0.0
42463,10.64,low,0.0,42.55,0.0,0.0,0.0
46046,10.64,low,0.0,42.55,0.0,0.0,0.0
23127,10.64,low,0.0,42.55,0.0,0.0,0.0
30858,10.64,low,0.0,42.55,0.0,0.0,0.0
31786,10.64,low,0.0,42.55,0.0,0.0,0.0
35531,10.64,low,0.0,42.55,0.0,0.0,0.0
20421,10.64,low,0.0,42.55,0.0,0.0,0.0
38168,10.64,low,0.0,42.55,0.0,0.0,0.0
43639,10.64,low,0.0,42.55,0.0,0.0,0.0
27545,10.64,low,0.0,42.55,0.0,0.0,0.0
19246,10.64,low,0.0,42.55,0.0,0.0,0.0
37062,10.64,low,0.0,42.55,0.0,0.0,0.0
19368,10.64,low,0.0,42.55,0.0,0.0,0.0
33065,10.64,low,0.0,42.55,0.0,0.0,0.0
38247,10.64,low,0.0,42.55,0.0,0.0,0.0
40026,10.64,low,0.0,42.55,0.0,0.0,0.0
32120,10.64,low,0.0,42.55,0.0,0.0,0.0
42932,10.64,low,0.0,42.55,0.0,0.0,0.0
44533,10.64,low,0.0,42.55,0.0,0.0,0.0
15848,10.64,low,0.0,42.55,0.0,0.0,0.0
44178,10.64,low,0.0,42.55,0.0,0.0,0.0
34498,10.64,low,0.0,42.55,0.0,0.0,0.0
26274,10.64,low,0.0,42.55,0.0,0.0,0.0
33109,10.64,low,0.0,42.55,0.0,0.0,0.0
39370,10.64,low,0.0,42.55,0.0,0.0,0.0
42070,10.64,low,0.0,42.55,0.0,0.0,0.0
20451,10.64,low,0.0,42.55,0.0,0.0,0.0
14543,10.64,low,0.0,42.55,0.0,0.0,0.0
15758,10.64,low,0.0,42.55,0.0,0.0,0.0
21125,10.64,low,0.0,42.55,0.0,0.0,0.0
38331,10.64,low,0.0,42.55,0.0,0.0,0.0
24019,10.64,low,0.0,42.55,0.0,0.0,0.0
38240,10.64,low,0.0,42.55,0.0,0.0,0.0
42766,10.64,low,0.0,42.55,0.0,0.0,0.0
42468,10.64,low,0.0,42.55,0.0,0.0,0.0
40022,10.64,low,0.0,42.55,0.0,0.0,0.0
33003,10.64,low,0.0,42.55,0.0,0.0,0.0
43765,10.64,low,0.0,42.55,0.0,0.0,0.0
22927,10.64,low,0.0,42.55,0.0,0.0,0.0
32678,10.64,low,0.0,42.55,0.0,0.0,0.0
41520,10.64,low,0.0,42.55,0.0,0.0,0.0
31372,10.64,low,0.0,42.55,0.0,0.0,0.0
36282,10.64,low,0.0,42.55,0.0,0.0,0.0
27058,10.64,low,0.0,42.55,0.0,0.0,0.0
23836,10.64,low,0.0,42.55,0.0,0.0,0.0
42118,10.64,low,0.0,42.55,0.0,0.0,0.0
33424,10.64,low,0.0,42.55,0.0,0.0,0.0
42649,10.64,low,0.0,42.55,0.0,0.0,0.0
29142,10.64,low,0.0,42.55,0.0,0.0,0.0
11177,10.64,low,0.0,42.55,0.0,0.0,0.0
27951,10.64,low,0.0,42.55,0.0,0.0,0.0
38451,10.64,low,0.0,42.55,0.0,0.0,0.0
24301,10.64,low,0.0,42.55,0.0,0.0,0.0
15660,10.64,low,0.0,42.55,0.0,0.0,0.0
43037,10.64,low,0.0,42.55,0.0,0.0,0.0
43124,10.64,low,0.0,42.55,0.0,0.0,0.0
9965,10.64,low,0.0,42.55,0.0,0.0,0.0
42305,10.64,low,0.0,42.55,0.0,0.0,0.0
33094,10.64,low,0.0,42.55,0.0,0.0,0.0
32000,10.64,low,0.0,42.55,0.0,0.0,0.0
40897,10.64,low,0.0,42.55,0.0,0.0,0.0
29929,10.64,low,0.0,42.55,0.0,0.0,0.0
